title,location,snippet,salary,source,type,link,company,updated,id,Country
Sr Data Engineer,"Merrillville, IN","&nbsp;...Sr. <b>Data Engineer </b>
 Full Time Perm 
 Salary: $93,800 - $140,700, plus 8% annual bonus 
 Way of Work: Hybrid 
 Locations: Columbus, OH 
 Relocation Assistance to Columbus Provided 
 The Enterprise Data Strategy department owns the data strategy and build out of the...&nbsp;",,troopstoenergy.jobs,,https://jooble.org/jdp/-8018377546110724961,,2025-04-14T04:48:04.2866713+00:00,-8018377546110724961,USA
Data engineer oracle data,"Austin, TX","&nbsp;...W2  
 Austin, Texas (Onsite)  
 Posted 10 hours ago    
 Website  Highbrow LLC 
 Job Title :- <b>Data Engineer </b>– Oracle to Snowflake Data Migration 
 Role :- 4A 
 Employment Type :- W2
 Duration :- Long Term 
 Visa Type :- US Citizens only 
 Location :- Austin...&nbsp;",,jobs.institutedata.com,Part-time,https://jooble.org/jdp/9059396538966341366,Highbrow LLC,2025-04-14T04:31:07.0705528+00:00,9059396538966341366,USA
Senior Data Engineer,Remote,"Senior <b>Data Engineer </b>Description

 We are seeking a highly skilled and experienced  Senior Backend Engineer  for our Client, a world’s leading manufacturer of sports clothing, footwear and equipment. 
 It is a fully remote position offering you the flexibility to work...&nbsp;",,epam.com,,https://jooble.org/jdp/2410448394685754156,"EPAM Systems, Inc.",2025-04-14T03:43:13.0617531+00:00,2410448394685754156,USA
Data Engineer (hybrid),"Miami, FL","&nbsp;...13808 - <b>Data Engineer </b>(hybrid) – Miami, FL 
 Start Date  : ASAP 
 Type:  6-month contract with possible conversion to a full-time 
 Work Setting:  Hybrid 
 Required: 
• Availability to work at the Client’s site in Miami, FL (required); 
• experience (3-5 years);...&nbsp;",,catsone.com,,https://jooble.org/jdp/7408865090252539573,"Vitaver & Associates, Inc.",2025-04-14T00:00:00.0000000,7408865090252539573,USA
Senior Data Engineer,Remote,"&nbsp;...hotels in 150 countries - with over 125 million reservations processed by SiteMinder’s technology every year. 
 About the Senior <b>Data Engineer </b>role... 
 The Enterprise Data Management and Analytics (EDMA) team at Siteminder is the central BI and Analytics team catering...&nbsp;",,swooped.co,,https://jooble.org/jdp/-4650388124852080331,Siteminder,2025-04-14T12:31:11.3470340+00:00,-4650388124852080331,USA
Sr Data Engineer OR Azure Data Bricks Architect,"Charlotte, NC","&nbsp;...Greetings, 
 
 
 Position: Sr <b>Data Engineer </b>OR   Azure Data Bricks Architect 
 
  Location: Branchville, NJ, Charlotte, NC, Hartford, CT ( Onsite )
 Duration: 6+ Months Contract 
  Rate: Open 
 
 
 Need someone super strong with  Azure Data Bricks-almost architect...&nbsp;",,ceipal.com,,https://jooble.org/jdp/8160535299857409072,Conch Technologies Inc,2025-04-14T16:47:35.2851833+00:00,8160535299857409072,USA
Sr. Data Engineer,"San Jose, CA"," Share: 
",,careers.biomerieux.com,,https://jooble.org/jdp/-4949517533633822009,,2025-04-09T22:23:47.8300000,-4949517533633822009,USA
"Data Engineer (DBT + Python + Snowflake) - Austin, TX or Bay Area, CA (Hybrid) - Fulltime",California,"&nbsp;...Our client is looking for a  <b>Data Engineer </b> with a  Fulltime    project  in  Austin, TX Bay Area, CA  (Hybrid).  below is the detailed requirement.  
 
  Position :  Data Engineer - (DBT + Python + Snowflake) 
  Location :  Austin, TX / Bay Area, CA  (Hybrid) 
  Mode...&nbsp;",,ceipal.com,Full-time,https://jooble.org/jdp/-3999935627660121433,Lorven technologies,2025-04-14T08:47:01.3434053+00:00,-3999935627660121433,USA
Data engineer,"San Francisco, CA","&nbsp;...all official communication will only be sent from @Rippling.com addresses. 

 About the role 


 We are looking for a junior <b>data engineer </b>to join our fast-growing data engineering team. As a key member of the team, you will help design and develop data pipelines and...&nbsp;",,jobs.institutedata.com,Full-time,https://jooble.org/jdp/-8323000627412619009,Rippling,2025-04-14T04:24:01.5057452+00:00,-8323000627412619009,USA
Data Engineer,"Richmond, VA","&nbsp;...degree in computer science, Information Technology, or other related field or equivalent work experience.   
~5 years of experience in <b>data </b>analysis, software development, or technical consulting   
~5 years' experience in AI, machine learning, and model development and...&nbsp;",,ceipal.com,,https://jooble.org/jdp/6156910170240702176,Techcliff Group,2025-04-14T08:47:10.2974404+00:00,6156910170240702176,USA
Data Engineer,"Boston, MA","&nbsp;...Pharmaceutical Manufacturing 
 
  Employment Type:  Contract  
  About the Role: 
 PharmEng Technology is seeking a skilled  <b>Data </b>Optimization & <b>Engineering </b>Consultant  to support our client's internal digital department. The consultant will lead efforts to enhance...&nbsp;",,manatal.com,,https://jooble.org/jdp/-6737821243319009537,PharmEng Technology,2025-04-12T00:00:00.0000000,-6737821243319009537,USA
Data Engineer (Mid-Level),"Houston, TX","&nbsp;...<b>Data Engineer </b>(Mid-Level)  
  Base salary in the range of $110,000 to $160,000 plus equity. Minimum Experience Required: 2+ years of professional experience in data engineering. Work Authorization: Candidates must be authorized to work in the United States. We cannot...&nbsp;",,manatal.com,,https://jooble.org/jdp/1343228885974716957,LogicMatrix AI,2025-04-14T10:09:57.3285439+00:00,1343228885974716957,USA
Data Engineer,"Doral, FL","Job Summary 
 The <b>Data Engineer </b>will be responsible for designing, developing and administering BI analytic solutions using the Microsoft platform and tool stack. This will include reporting, dash boarding, and warehousing tasks and other related administrative and development...&nbsp;",,jazzhr.com,Full-time,https://jooble.org/jdp/3843189800411487046,DEVCO Software Solutions,2025-04-14T23:16:46.0126588+00:00,3843189800411487046,USA
Data engineer,"Mechanicsburg, PA","&nbsp;...Sev1Tech is looking for a <b>Data Engineer </b>for the Naval Supply Systems Command (NAVSUP) Ordnance Information System (OIS) to provide technical expertise on a mission-critical program whose purpose is to develop, modernize, enhance, operate, and maintain services for OIS...&nbsp;",,jobs.institutedata.com,Full-time,https://jooble.org/jdp/2575910685930996966,Sev1Tech LLC,2025-04-15T05:17:01.9366865+00:00,2575910685930996966,USA
AWS Data Engineer,"Ontario, CA","&nbsp;...Job Title AWS <b>Data Engineer </b>
 Location Toronto, ON (hybrid)
 Duration Long term contract 
 
 
 Job Description: 
  
~8+ years of experience in Data Engineer with AWS, Glue, Lambda, SQL, Python, Devops, Redshift.   
~ Must have working knowledge in designing and...&nbsp;",,ceipal.com,Full-time,https://jooble.org/jdp/-1640161638491887888,Goldenpick Technologies,2025-04-15T08:47:08.5501392+00:00,-1640161638491887888,USA
Senior Data Warehouse Engineer,"Englewood, CO","&nbsp;...through research and development, technology innovation or solution <b>engineering,</b> our people play vital roles in connecting consumers with the...&nbsp;&nbsp;...Job Duties and Responsibilities 

 As a  Senior Warehouse <b>Data </b>Engineer  , you'll lead the design and optimization of EDW applications...&nbsp;",,jobs.dish.com,,https://jooble.org/jdp/-797685403119896603,Dish,2025-04-08T00:00:00.0000000,-797685403119896603,USA
AWS Data Engineer,"Mountain View, CA","&nbsp;...Hi ,  
   I do have below position for  AWS <b>Data Engineer </b>at Mountain View CA 
 Please let me know if it suits you well. 
   Role: AWS Data Engineer  
  Location: Mountain View CA (Onsite) - Only local Consultant  
   Must have skills  
  
  SQL (ANSI, Spark) Needs...&nbsp;",,ceipal.com,,https://jooble.org/jdp/698692854621568947,Nityo Infotech,2025-04-14T19:47:31.4870000,698692854621568947,USA
Data Engineer (Oracle),"Saint Louis, MO","&nbsp;...We are seeking an experienced <b>Data Engineer </b>with a strong background in Oracle database management and geospatial data processing to support the distribution of intelligence products. In this role, you will design, develop, and optimize data pipelines and internal tools...&nbsp;",,recruiteze.com,Full-time,https://jooble.org/jdp/5444368557281548672,aqua IT,2025-04-15T11:44:13.8381541+00:00,5444368557281548672,USA
Data Engineer I (Full Time) United States,"San Jose, CA","&nbsp;...analytic models and intelligent automation to drive us toward a <b>data-</b>driven digital organization. 
 Digital Lifecycle Journey’s (DLJ...&nbsp;&nbsp;...storage solutions and completeness 
 Who You Are 
 As a Data <b>Engineer </b>you are laser focused on enabling a data driven approach to optimization...&nbsp;",,cisco.com,Full-time,https://jooble.org/jdp/-8945966909278060380,Cisco,2025-04-15T16:28:05.3437232+00:00,-8945966909278060380,USA
Senior Data Engineer,"New York, NY","&nbsp;...and Kinesso under one collective entity that will serve as the most powerful delivery <b>engine </b>in the industry. We have extensive offerings spanning across performance marketing and <b>data </b>and technology. Fueled by a deep understanding of consumer behavior, we offer an end-...&nbsp;",$140k - $155k,careers.ipgmediabrands.com,,https://jooble.org/jdp/-4692079296158903344,IPG Mediabrands,2025-04-10T18:43:07.8970000,-4692079296158903344,USA
Data Center Facilities Engineer,"South Bend, IN","&nbsp;...Position Overview
 As a <b>Data </b>Center Facilities <b>Engineer,</b> you will be part of a team responsible for the day-to-day operations of the data center; managing and maintaining mission-critical data center infrastructure. You will be responsible for the operation, maintenance...&nbsp;",,hirebridge.com,,https://jooble.org/jdp/-5370100852510422236,Aunalytics,2025-03-24T00:00:00.0000000,-5370100852510422236,USA
Junior Data Engineer,"Alpharetta, GA","&nbsp;...Role : Junior <b>Data Engineer </b> 
  Location : Alpharetta, GA or Oakland, CA, or Rancho Cordova, CA (Hybrid Remote in either location)/Must be Local  
  Type : 9 Month Contract (Can Be Extended) 
  Interview : 2 Zoom Interviews WITH Camera ON  
 
  
  Notes from Manager...&nbsp;",,ceipal.com,,https://jooble.org/jdp/2688544609190532023,DKMRBH Inc,2025-04-10T12:44:15.2465716+00:00,2688544609190532023,USA
"Mechanical Engineer, Data Center, Colocation Region Engineering- AMER","Tempe, AZ","&nbsp;...we’re the people who keep the cloud running. We support all AWS <b>data </b>centers and all of the servers, storage, networking, power, and...&nbsp;&nbsp;...You’ll join a diverse team of software, hardware, and network <b>engineers,</b> supply chain specialists, security experts, operations managers...&nbsp;",,amazon.jobs,Full-time,https://jooble.org/jdp/586467801552326035,"Amazon Web Services, Inc.",2025-03-18T18:23:44.4600000,586467801552326035,USA
AWS Data Engineer,Remote,"ASSYST is seeking a skilled and motivated <b>Data Engineer </b>to join our team. The ideal candidate will have a strong background in designing and building scalable systems to collect, store, and analyze data, along with expertise in modern data engineering tools and technologies...&nbsp;",,catsone.com,,https://jooble.org/jdp/834799431700002538,"ASSYST, Inc.",2025-03-19T13:42:42.0730000,834799431700002538,USA
Data Engineer - Direct-Hire,"Valley, IL","&nbsp;...Base – in Shiloh Valley Township Il)
 
 Business Intelligence Developer – Mid Level 
 Seeking a skilled and highly motivated <b>Data Engineer </b>to join an exciting and growing opportunity within the Defense sector. As a Data Engineer, you will play a crucial role in designing...&nbsp;",,catsone.com,,https://jooble.org/jdp/-1443912167383247303,The Timberline Group,2025-01-23T17:43:40.8730000,-1443912167383247303,USA
"Data Architecture & Engineering - Senior - Financial Services - Consulting - NYC, Charlotte, Dallas","New York, NY","&nbsp;...employees and expects all candidates to demonstrate these qualities. 
 Senior Consultant – Financial Services - <b>Data </b>& Analytics –  Data Architecture and <b>Engineering </b>
 EY is the only professional services firm with a separate business unit (“FSO”) that is dedicated to the...&nbsp;",,ey.com,,https://jooble.org/jdp/2256914391121622928,Ernst & Young,2025-04-04T00:00:00.0000000,2256914391121622928,USA
AWS Data Engineer,"Arlington, VA","AWS <b>Data Engineer </b>
 Position Description 
 Looking for a self-motivated data engineer to join our team at CGI. Learn and implement new technology and advanced analytical tools in a cooperative encouraging environment. Looking for an individual who can work independently...&nbsp;",,njoyn.com,,https://jooble.org/jdp/-3160993216269228098,,2025-03-19T19:18:02.6970000,-3160993216269228098,USA
Senior Data Engineer,Remote,"&nbsp;...to mitigate insider threats and protect their sensitive company <b>data </b>with the most robust, enterprise-grade software on the market....&nbsp;&nbsp;...solutions. 
 About the role 
 We are looking for a  Senior Data <b>Engineer </b> to lead the design and implementation of our data infrastructure...&nbsp;",,swooped.co,,https://jooble.org/jdp/3045244328014380346,Teramind,2025-03-27T00:00:00.0000000,3045244328014380346,USA
Sr. Data Engineer,Remote,"&nbsp;...work at a fun startup at the same time? We are an early-stage technology company looking for an exceptional and highly motivated <b>Data Engineer </b>to help build a disruptive and exciting new service.
 
This job is for you if:
 
You are a passionate and driven Data...&nbsp;",,Putnam Recruiting,Full-time,https://jooble.org/jdp/-2059841322626179053,Putnam Recruiting,2024-12-27T13:21:12.4500000,-2059841322626179053,USA
